id,z1,z2,z3,z4,z5,z6
770,-0.005212055081807414,0.0007694665647151656,-0.0007818539816828184,3.1354179606148766e-05,-0.00011317094571106812,-0.00011604810819950739
771,-0.03742891582708281,-0.005848170394972847,0.002760598556008839,3.714980003324266e-05,-9.385748262812321e-05,-0.00011801572720534954
772,-0.055051886368638406,-0.007639209044973758,0.009597628143156069,3.8848098119780995e-05,-6.507277134714018e-05,-0.0001284551047498685
773,-0.0011369979604638723,-0.00010867521935126407,0.00037310548510561213,2.4282265511172434e-05,-0.0001033484402682122,-0.0001239401904752001
774,-0.05287017883694454,-0.001442620743274527,0.007295154865124033,3.502017677306316e-05,-7.889826152087157e-05,-0.0001273789817352848
775,-0.012517673091711798,0.007436104106301032,-0.001478398508177307,2.1597003909222545e-05,-0.00011703124024757921,-0.0001227716537096644
776,-0.0321106033218062,-0.0029687156219308335,-0.0019378748189714176,4.707567978436739e-05,-0.0001487088260295699,2.300417421012034e-05
777,-0.0036196108098702365,-0.0012815498773862508,0.0012912616237580879,5.0380962735146306e-05,-0.00014120696007864297,2.0875457246341734e-05
778,-0.0368775332256057,-0.0036795613529601525,0.0040385800097919875,3.907154615077013e-05,-0.00011903232365212945,6.100334314265143e-06
779,-0.02684740180619725,-0.0074481175008147636,0.0026277331927654778,3.6744763524412585e-05,-0.00011932254074916847,6.420560949075363e-06
780,-0.0044236506318997984,-0.0017021991364492184,0.0017599276830990282,3.473874899533026e-05,-0.00012901483826506847,6.8820349887153005e-06
781,-0.0031555164177226695,-0.0013525485539114222,0.001329927173461776,3.4107608754580996e-05,-0.00013077182692270337,7.114631480831374e-06
782,-0.013094155482833169,-0.0004826638563123998,-0.0018912256412438443,6.525317021356547e-05,-6.75705216702529e-05,-2.448183312564559e-05
783,-0.011552043582424823,0.00608096444780973,-0.0018635455939358268,6.527213584201602e-05,-7.498764177679495e-05,-2.4072752003145524e-05
784,-0.041960946711787926,0.01870106287959533,-0.00868337245459723,-2.0506800277212852e-05,-0.00015706565776200235,-2.1302458214867003e-05
785,-0.0007506371678362875,-0.0007290505879103905,0.000731807123839856,-1.4629826312773609e-05,-0.00010333591406208243,-3.282932168504851e-05
786,-0.01345915574784547,-0.0043862959696087615,-0.0013660446308417543,-1.7668251154659157e-05,-0.00010500408602923422,-3.227519020103259e-05
787,-0.015291535132603975,-0.002175976504886061,0.0014034415352821902,-1.686326577252693e-05,-9.698550785330887e-05,-3.614176877517699e-05
788,-0.0015595562188587323,0.00024715775871858993,0.0004244869786284197,-1.8706883115424965e-05,-0.00010306104753528161,-3.569392481335014e-05
789,-0.014003533220621228,0.011878947428820882,-0.0012243528701669922,9.72574319012653e-05,-0.00010963792880188192,-7.1034999656767484e-06
790,-0.010681050771817654,-0.003111117234608539,0.002739301597757557,4.5992751934789535e-05,-0.00022164622132362616,-6.46974497206835e-05
791,-0.031227835619560246,-0.006778429096258945,0.003924061056249222,-0.00033034338865211736,-0.0006972018680395564,-0.00013135458854154322
792,-0.0418111351229971,-0.004422890747661449,-0.002221152670549058,9.180047269287968e-05,-0.00033462149922042754,-0.00022334053034934602
793,-0.026459711015044355,-0.007004271430891435,0.00171571597688867,9.68729753419292e-05,-0.0003221250751464409,-0.00022747639909598472
794,-0.029886974298371866,0.0022358256261915694,-0.0023262570829473764,6.489882361898851e-05,-8.471051853630986e-05,-3.461422041522427e-05
795,-0.0034410872119134727,0.00039854230453604004,0.0011960883780375033,6.865950689946464e-05,-7.224590505216312e-05,-3.71065038869461e-05
796,-0.03950369823838249,0.009785290696308901,0.00365403738291321,0.00013710146858352809,-0.00012835893836050997,4.4681172670221276e-06
797,-0.005541432411022735,-0.0013131643600748867,0.0016137393786737134,0.00013295383905870655,-0.00012274996351043603,4.195287979853322e-06
798,-0.006479556973135729,-0.0015428989769875996,0.0017154727683589023,0.00013312677473220066,-0.0001221537949850627,4.1415378951960695e-06
799,-0.04882327909716177,-0.012730521248799994,0.011841040059024113,0.00015225565380117708,-8.167486929347262e-05,4.482859114344676e-08
800,-0.002804910238395187,-0.0007396205723886255,0.0005512152482812248,8.553518836034422e-05,-0.0001361604813798754,-6.7019771064775e-05
801,-0.011763923443430968,-0.0009826098373876936,0.0014016552345321673,8.70341420745932e-05,-0.00013306321626917192,-6.733376749951693e-05
802,-0.0491174295178704,0.011370915606328642,0.00223703332898572,8.952345985764765e-05,-0.000172334108081643,-9.12725071128043e-05
803,-0.02413706184751693,-0.006275290480843284,0.005800906295360614,7.090329558313477e-05,-0.00012764737124486896,-0.00011369997324176377
804,-0.011537414686465965,0.004730582249942668,-7.304193168976476e-05,6.315409565053896e-05,-0.00015905171285438347,-0.00010946071070124804
805,-0.002345054290707289,-0.0010790261890343306,0.0012163359508740477,6.451770751499764e-05,-0.000148631564055769,-0.00011071767410831965
806,-0.004613454501813286,-0.0011958624853458128,0.001028590609673231,0.00011452228873207059,-0.00018161312993565968,-6.927234904577503e-05
807,-0.05926705215696152,-0.020121288475936475,0.005379151949219201,7.404250985006624e-05,-0.0001256877619965435,-0.00012187124374852523
808,-0.013905153585099035,-0.0021268600100879656,0.001280219341406702,6.683811835848569e-05,-0.0001598101803133821,-0.00011923956714325307
809,-0.007290774020330784,0.002599333897377815,0.001367308553352416,6.673153625611374e-05,-0.00016505616761332026,-0.00011907937616615792
810,-0.01886618591956264,0.011008126548682983,0.0019772284559759932,5.849044455509625e-05,-0.0001664887226580504,-0.0001266753102990613
811,-0.03311602948273441,0.010207916893303215,-0.00028213542545428696,5.117809553227857e-05,-0.0001692826849581675,-0.00012928777082448054
812,-0.011958876970674152,0.0028125685408695064,0.0016866136389789342,7.784228857833726e-05,-0.00019947403964573442,-0.0001351910774984115
813,-0.03162743617922503,-0.009038551909197792,-3.385537107919814e-05,0.00013229055639995283,-0.00026437913443716666,-0.00012066837100956468
814,-0.028020471849081508,0.01230467068943116,-0.002397286570700928,7.585702645892148e-05,-0.0002828196165341059,-0.00018028969563293077
815,-0.01184856709391206,0.0023977397156994575,-0.0008980136676571418,0.0001142889149191231,-0.0003138782653207518,-0.00017112383509227235
816,-0.0074931335822743025,-0.0015179213516432737,0.0019892877350065675,0.00011802244142685518,-0.0003005612147794104,-0.00017302327069549563
817,-0.01743093296383531,-0.0038249203446691984,0.0007144912351619391,0.00014612269181317345,-0.00033930333802470605,-0.00016409861090468524
818,-0.0043071526112803855,-0.0007734645228929247,0.001104025349347084,0.00014616672964616126,-0.0003418396589202374,-0.00016433244198604848
819,-0.015038135395180079,-0.003745587733416841,0.0017329643447934523,0.00014741578326760892,-0.0003362859920696019,-0.0001646834450543856
820,-0.02799031566892924,-0.00669099115866225,0.001216617733468996,0.00011153472917168816,-0.00031611424422833665,-0.00019807758314270088
821,-0.03508592467384138,0.005136502809303197,-0.0038195499724895743,0.00014184048396707674,-0.00040107703815996115,-0.00019200599607303395
822,-0.014992229270180195,-0.0029632166111079675,-0.0008203712148617693,0.00014509534300799232,-0.0003829748917917604,-0.00019453437292630532
823,-0.009106560443896588,0.0009823289311164513,-0.0005343080570096049,0.0001589919100520819,-8.07033565410387e-05,-1.8819721813669495e-05
824,-0.0010181192232293196,-0.0005842949906897921,0.0006042069210706434,0.0001602191070181789,-7.555773140560284e-05,-1.9684002765540797e-05
825,-0.010811448202219279,-0.0007969923126764881,-0.00020975564333522643,0.00015948764034937898,-7.763688151234882e-05,-1.9086171009501576e-05
826,-0.0024271016375021688,-0.000617658307911454,0.0009460536984770665,8.94095416904674e-05,-0.0003753433380973918,-0.00019569666195317728
827,-0.01587160961518483,-0.005325098817804434,0.004251393937402991,0.00030630674173068415,-3.130053573160879e-05,-9.393865105908058e-05
828,-0.013438300563818137,-0.0009771969320874782,0.0013635374749407713,6.977918886033709e-05,-0.0002113202716201099,-8.26536227399153e-05
829,-0.0006642059439569651,-0.0005897353343174355,0.0009238746453161892,6.869293357544893e-05,-0.00021338730664397822,-8.26186506638919e-05
830,-0.0049600213608854485,0.0003292572832382533,0.0021537984920774332,5.6781719458823e-05,-0.000148311260145098,-4.7175709969051866e-05
831,-0.0001498579273551304,-0.0007100751315874897,0.0010542627470207008,5.50956540002861e-05,-0.00015063554331593964,-4.674192634401073e-05
832,-0.008522137844716815,-0.00012046024577678604,0.001408038933232561,7.949617357749797e-05,-0.00017972360261803895,-3.977892892907152e-05
833,-0.003833323082460785,-0.0011067209039004238,0.0011974683668028614,7.902360471375671e-05,-0.0001793502829287323,-3.981727125816469e-05
834,-0.001881721460915194,-0.0005218835683178692,0.00032041138536897094,0.0003971275328948002,2.373010853821494e-05,-3.9789568942162704e-05
835,-0.001091566279950076,-0.0005220375136030729,0.0008333863930409899,0.00014664737099908255,-0.0002251169012852583,1.6872734356613873e-05
836,-0.008105028691563043,0.00276329152250428,0.0007116839053415403,0.00014677179791017862,-0.0002290892169519493,1.728936965139983e-05
837,-0.0007095553677861566,-0.0005187630323684583,0.0008476146260253352,0.00012229930655985308,-0.0002097866467319933,-3.640300035694949e-06
838,-0.0014110524344248373,-0.0006099189203128683,0.0009601853817959285,0.00012182643230653579,-0.0002089097391709486,-4.243643575015508e-06
839,-0.004139980816413802,-0.0006942031402225098,0.0006553442829199711,0.00012151637649379571,-0.00020970248882186114,-4.036825972386507e-06
840,-0.01308582183110847,0.00020505680233228515,0.00012254717924100139,0.0001154881316070002,-0.00020864201387626072,-8.28744947170868e-06
841,-0.0022650216730415026,-0.0009815923504567046,0.0011540992942856334,0.00011646725454090666,-0.000204316746678445,-9.116867269327653e-06
842,-0.0009877475425307037,-0.0004353181986409883,0.0009435626489960377,0.00011613532972332053,-0.00020561746439731022,-8.988901250788584e-06
843,-0.0031761972433567466,0.001908235012088846,0.0005730561068467418,0.00011573025186713664,-0.0002093884137687709,-8.589424034996825e-06
844,-0.002179113254149485,-0.00026281221136160624,0.0009308281418273646,0.00011551256755349007,-0.00020541898802067218,-9.497993265975381e-06
845,-0.005201962380071164,0.0028491731518398497,0.0004909414501270457,0.00011504999338390423,-0.00021026248221625267,-8.993459225394125e-06
846,-0.0008549010960060706,-0.0007636691845591247,0.0010857988747382198,8.305396630351074e-05,-0.00018390774524125876,-3.709314233000353e-05
847,-0.0005196116959815681,-0.000557413326829253,0.000948534726851455,7.394090782938435e-05,-0.00017897483374232847,-4.4515163158019637e-05
848,-0.002304264491726425,-0.0013721168115491654,0.001489148148035578,6.952095008332592e-05,-0.00017305689551099613,-4.922259555207753e-05
849,-0.005846210059938156,-0.0007212740236448741,0.000563660982349269,6.84029512314666e-05,-0.000176593471391119,-4.861701131901092e-05
850,-0.007742504131931333,0.0035171869014990944,-0.00032087087318431886,6.729957518368942e-05,-0.00018412066368346327,-4.781604380187501e-05
851,-0.008602875401312262,0.0011797853463613622,-0.0001681571631821116,6.535143683861971e-05,-0.00017960312047644172,-4.987382111043722e-05
852,-0.003344068944587247,-0.0011577016384931344,0.0014414590104095393,6.732305647647605e-05,-0.00017206148453172547,-5.099389198231584e-05
853,-0.000717385800511904,-0.0006588932776017673,0.0010409275824823973,6.668068704527003e-05,-0.00017392489954159025,-5.079113374609137e-05
854,-0.00294656567163523,-0.00010387034827425193,0.0006426125778737062,6.622830595678525e-05,-0.00017574538607446167,-5.049900676702304e-05
855,-0.0021866635862470003,0.0008543351803907485,0.0012434014777076648,6.702177102284349e-05,-0.00017498947740071292,-5.0769669169610865e-05
856,-0.00695218819110663,-0.0019454260311090048,0.0020995443146656864,6.465856766267746e-05,-0.0001879662641018521,-7.28703717547118e-05
857,-0.009927512278036791,0.004253553221380517,0.00026957966355201947,0.00014342825110464906,-0.0002600753647438259,-1.050727763125438e-05
858,-0.01363997958781099,-0.0035474516697227244,0.0004947096048709346,0.00014382872762886849,-0.0002504214350873914,-1.109864723299422e-05
859,-0.001491788582951283,-0.00023431151841453836,0.000846500851038213,0.0001181490283477391,-0.00023826297435807747,-3.384053731982946e-05
860,-0.006881495427630919,0.0019755210310022555,0.0009230187087886614,0.00011847386622404928,-0.00024043012368218274,-3.363344329857905e-05
861,-0.01860146745507743,-0.006359707959259477,-0.0027290741594763164,0.00013581606331048227,-0.0002653393603086694,-2.1883954536318216e-05
862,-0.007279210565032495,-0.00032233779586492823,0.0016845806218543768,0.00012304617200322842,-0.00025359349016079415,-4.503580400255654e-05
863,-0.003822029308475511,0.0016420391350717104,0.00042406513522278246,0.00012121184411360146,-0.0002598079011900146,-4.428469860828381e-05
864,-0.0015549954141209177,-0.0006879755430448547,0.0010081383332637022,0.00012190431882642433,-0.0002553919918685212,-4.479946948123747e-05
865,-0.015310777980249286,0.0005688869708911351,0.000732508532882014,0.00012206607089237474,-0.00025739358963520386,-4.431923651757446e-05
866,-0.008552360161026522,-0.003292308883834461,0.002072710783212265,9.963370483581027e-05,-0.00024348175961511883,-7.389420477235553e-05
867,-0.0036345793366636993,-0.0011829006618889503,0.0012855325632784773,0.00016019618707248569,-0.0003031772143722834,-3.5204960590186215e-05
868,-0.005458760251024215,-0.0016991357646388933,0.001773689012055013,0.00014706575346557069,-0.00029551710187644063,-4.990141483027107e-05
869,-0.003554327327754129,-0.0012948104277142984,0.0015416812512921625,0.00011841307836688483,-0.0002789794031476027,-7.357610441934232e-05
870,-0.0056623826858441485,0.0007290007831203095,0.0006755904407601737,0.00011657131545697991,-0.0003025599929720684,-9.015352558125051e-05
871,-0.0031613424781474753,-0.000678834899512958,0.0009831571896689428,0.00013085603437617126,-0.00031626454748879445,-8.514854494151598e-05
872,-0.0022201152813865854,-0.0006763469510525717,0.0011155925883804942,8.023052743258202e-05,-0.00029460198483852255,-0.00013718343414763871
873,-0.0032131629926430583,-0.001347682774173549,0.0014955651930855349,8.078109463674423e-05,-0.00029263957155243757,-0.0001374161727568256
874,-0.005732784486164837,0.0012942251226035265,0.0008420067679763568,8.348684474506882e-05,-0.0003125486253331855,-0.00014496256646440303
875,-0.006480132017301079,-0.0018055902676344844,0.0019245100709312994,0.00013693641087898596,-0.0003467887389486234,-0.00010937008574157392
876,-0.007360537425144722,-0.0010190960988000614,0.001256944773295345,0.0001452561413524124,-0.0003671865604528106,-0.0001113403658060672
877,-0.008401319025518,-0.0008184091975929396,0.0016699383532401567,0.00014585882812449442,-0.0003661134018889821,-0.00011153002142194188
878,-0.0033302620679132233,-0.000832497777807809,0.0008264223807304602,0.00014451712439233943,-0.00036881647850925127,-0.0001111680182017778
879,-0.016356896679774198,0.0034223973831659796,-0.0028616479260425757,0.00014421928496982306,-0.0004076281611353251,-0.00012263708389403298
880,-0.0022805374878711974,-0.0006174053565844262,0.0011764705522630664,8.385885668887848e-05,-0.00035510205124928096,-0.00018489593292476253
881,-0.00493821354435634,0.0012501591295284826,0.0005676358629348315,8.314487280588514e-05,-0.0003590602742051035,-0.00018439268575333903
882,-0.0053707376266827036,-0.001691269421922413,0.0019699416592704995,8.504966536136882e-05,-0.00035135653129647577,-0.00018534123243581357
883,-0.005276239596869701,-0.002038142007626224,0.0009152173699965182,8.556973977163855e-05,-0.00037245231742647714,-0.00019788967403521838
884,-0.006223175926111159,-0.0017422573614957165,0.0013758765793771177,8.623420774908245e-05,-0.0003713417041457763,-0.00019810008364221942
885,-0.015798005278937113,-0.0005675222722599223,0.000801647933011452,9.44762283375798e-05,-0.00040623784929351685,-0.00021329120913227573
886,-0.013076959428381668,-0.0025763815475647487,0.00030984129574838557,0.00017615346567393677,-0.00046051801974612296,-0.0001465645829155469
887,-0.0033899777275603706,-0.0007727988835885221,0.000985214197860018,0.0001537178970274825,-0.0004536661893997035,-0.00017277897218941397
888,-0.006744465215931932,-0.002161169080589536,0.002299362805989012,0.00010454781284543651,-0.00027137438725939063,-0.0001267218618121593
889,-0.001257625152707797,-0.0007281792320296867,0.0010959281296387953,0.00010270978943991702,-0.0002768488235448567,-0.00012607423432385643
890,-0.017165631178897925,-0.0037159391777330385,8.935940028577243e-05,9.84574468498659e-05,-0.0002867974188216693,-0.0001394358551088358
891,-0.0017071362171435878,-0.0006949307331204515,0.0010537188944921834,0.00013023275958468273,-0.0003123726062669649,-0.00011850107516563332
892,-0.0029743846847040986,-0.0006955130753436401,0.0010550514299233061,0.0001699801482995291,-0.00042859049366506305,-0.0001642895037168366
893,-0.004203204890147181,-0.0007355822165122476,0.0013380834627017624,0.0001449719748999394,-0.00041166157217785405,-0.000185836405016422
894,-0.00923475916939654,-0.0024622553934396467,-0.00014612834942187341,0.00019412586816858465,-0.00044834650743732227,-0.0001439901831329795
895,-0.029869927121796532,0.021033676261285474,0.0023693610792346557,0.00014580811421349411,-0.0002651167774675111,-3.690590770633529e-06
896,-0.021973677312837444,0.0023620157231365718,0.003983514284635498,0.00014758348753679545,-0.0002390228016961293,-5.983773492722746e-06
897,-0.001794982667744635,-0.0008274391097944441,0.0010786603158291694,0.0001428392140988007,-0.00024481223251153955,-5.001660273892594e-06
898,-0.0032085801586294446,-0.0013268736453537512,0.0007577364329524322,0.00011223067722313106,-0.0002262237828967415,-3.0278698452591137e-05
899,-0.009499170907392123,0.004659857913931432,-0.000982200782470733,0.00011014412289087931,-0.00023830192207677066,-2.8819118926365907e-05
900,-0.0015464654875934067,-0.0007814427276746966,0.0013396038317988,9.671260042248464e-05,-0.00024353613631986095,-6.913379234151883e-05
901,-0.03494822847533754,0.011083933920398891,0.004537441613731058,0.00017977050131402184,-0.00030034185045969104,-8.934812334014606e-06
902,-0.007732100463965717,-0.0005471271450986134,-0.00018117031255194247,0.00017223781810258475,-0.00030228956894641403,-7.683868603476913e-06
903,-0.03843475566353529,0.012367703222361373,-0.007507790644070823,0.0001614757306657927,-0.0003611314945112789,-2.4310621212120172e-05
904,-0.05604976884716422,-0.012205575922902917,0.008606797033436657,7.332048117812803e-05,-0.00030942307324531636,-6.429439359764663e-05
905,-0.042170223549261455,0.004093261728000839,-0.0007634477097188035,6.014948546820112e-05,-0.0003573062388355371,-5.838321865960002e-05
906,-0.01935038479817887,-0.0014881677255833064,-0.00029663618201329026,0.0001731252393643885,-0.0003367545962068085,-3.7371211021413144e-05
907,-0.0026098333884996055,-9.194954052680498e-05,0.001065366031618295,0.00017434205502369222,-0.00033446698937774873,-3.830631075396547e-05
908,-0.004835776544340705,-0.0014412763791853624,0.0013518816756065385,0.00030030059646035483,-0.00014670809633731232,-0.00010652216254692942
909,-0.001857721422929318,-0.0001839749175344184,0.000615576606216292,0.0002737530257023414,-0.00013450222483330664,-0.0001275068917594822
910,-0.00337623154955282,-0.0008467439021781957,0.00033688944224107215,0.000262589783048368,-0.00022487711630883307,-7.427801821107475e-05
911,-0.007025416461334102,-0.0007516182233065999,0.0015893421788083385,0.0002644332700979823,-0.00022102800085760052,-7.487969301032791e-05
912,-0.01713500704236854,-0.0022348663742883827,-0.0004625945545269038,0.00026093595731622326,-0.00022480880695401997,-7.461315310241781e-05
913,-0.002281784905194476,-0.000798388668808399,0.001210986689622498,0.0001346782095469033,-0.00030925055836021625,-7.289944139576115e-05
914,-0.015841947719480665,0.0026688387206937544,0.00034722687531264806,0.00013404658344540814,-0.00031559518518125754,-7.195445352235888e-05
915,-0.029386749083968083,0.0025663162508722743,-0.0010003179199471071,0.0001998236636631532,-0.00019344380183275512,-0.00012502203029715663
916,-0.02168244175809996,-0.0013692732820706876,0.0026642612473151716,0.00020448502907104003,-0.00017776374767824066,-0.0001274005209166563
917,-0.0008931678562389411,-0.0008694900563845928,0.0008446239948656057,0.0002012154104773032,-0.00018440125781474145,-0.00012675899126008983
918,-0.042175636038476634,-0.011197629988898042,-0.008218610343726559,0.00015377316379270616,-0.0003704276185659009,-6.431509406383417e-05
919,-0.010388352883808256,0.0023098169502984546,-0.0008323964212820635,0.00016267622521193046,-0.00036356264416413376,-6.792458504818844e-05
920,-0.015513176734235946,0.001085864393975418,-0.0007155705876655005,0.00018868503160838243,-0.00028006383952064435,-0.00014465368356521055
921,-0.012422321339879644,-0.001622635588014255,-8.29819571937687e-05,0.00011287319086409286,-0.00035024536026401275,-0.00013349528880074636
922,-0.002739570912844935,-0.0008401097139121773,0.0012830108396153705,0.00011877064663286076,-0.0003785380670863917,-0.0001555114796578648
923,-0.0047925622039317484,-0.00110577577559631,0.001243358259903408,0.00018848511929674794,-0.0004412062646616506,-0.00011339162675386693
924,-0.004648224937141196,0.002253405438311683,-0.0006542207744691438,0.0005343489128494961,-0.00012390854190243693,-0.00018744981310799344
925,-0.010896035184510634,-0.0015663782264173389,-0.0001917216489762963,0.0005351941520772654,-0.00011799829097968164,-0.00018784967957193778
926,-0.011619461255705642,-0.0009999492685114119,0.0016803673096861592,0.0005377704727735067,-0.00011282524550502212,-0.00018880431042964964
927,-0.0025883192219199663,-0.0008681341306831741,0.0012855790024411697,0.00011600124031843037,-0.0004096781092753387,-0.00018640434235237397
928,-0.0347193525809368,-0.005437018517123552,0.0012937104188659825,0.00016087340258472537,-0.00045775715044745575,-0.00017243394185105946
929,-0.012180434674563813,0.004445816390975306,-0.0018483215764458585,0.0001314544715887465,-0.0001450626944556998,-2.3110180167423566e-05
930,-0.009209305992579695,-0.0012733593258862025,-0.0010755656668392489,0.00014975093729418322,-0.00015139315420602863,-1.3014398720401147e-05
931,-0.023562804058889834,-0.006405095574900124,0.005527840148285455,0.00014924652516180612,-0.00012275218779079843,-2.876483409347118e-05
932,-0.009735289739417024,0.0032757579652879032,-0.0004171469353883153,0.00014069305760196582,-0.00015248404133455333,-2.5149519150811285e-05
933,-0.025661518803121137,0.019809750606380374,-0.004141773865540444,0.00017336355827259436,-0.0002132082505955739,2.987130406277557e-06
934,-0.0024648105061170194,-0.00045376987841099013,0.00034431794796887323,0.00017844529405070138,-0.0001767154455723944,-1.232785631910883e-06
935,-0.009184009348101525,0.006358967156902523,-0.0007471328488828788,0.00018389402990655156,-0.00019400452756074247,3.6827248379150066e-06
936,-0.0007270148350587914,-0.0005291302132285484,0.0008592570227892859,0.00021930637042795372,-0.0002173279990539908,1.7576581363363634e-05
937,-0.0007270148350587914,-0.0005291302132285484,0.0008592570227892859,0.00021930637042795372,-0.0002173279990539908,1.7576581363363634e-05
938,-0.03468417324068635,0.008801440298810784,-0.0007702386807481548,0.00020448531396139968,-0.0002330811638992314,-3.482755254609911e-07
939,-0.00988218855899416,0.008025266477089173,5.525420085798689e-05,0.00020464950397477703,-0.0002301498994502772,-1.288283419082704e-06
940,-0.02652403094459441,-0.004473653698724571,0.003371636786632138,0.00022586741649597344,-0.0002313699868927453,-3.860464847699293e-06
941,-0.004106973578835512,-0.0007953968514927486,0.00013739439857725773,0.00022063181351745847,-0.0002460438100182392,-2.2688095898386593e-06
942,-0.03487009809708127,0.007452755350940202,-0.0017811114891453427,0.00021730431140678722,-0.00028500117324952774,-2.387374415270154e-05
943,-0.005836409270603507,-0.001503567398210758,0.00036694258655586403,0.00021905321450254854,-0.00026874639486443454,-2.6163054998227042e-05
944,-0.0015791930999148225,-0.0007507342163354746,0.0009360459813612614,0.00021966792041634231,-0.00026792698831544926,-2.6493247887767142e-05
945,-0.008617199113462785,0.00550824614212949,-1.997830353990876e-06,0.0002187019106659118,-0.00027781400242566056,-2.543272704164143e-05
946,-0.03433559564743866,-0.003910591865970427,-0.004622545959106688,0.0001697608277726068,-0.00028960344651003667,-9.115027526694146e-05
947,-0.02987945575384761,-0.007139674090174541,-0.002511186850830339,0.00017243987579583953,-0.0002794751564288881,-9.258710334752845e-05
948,-0.002195257376799118,-0.0001200285490577963,0.001122572233310197,0.0001763592195401783,-0.00027677223952958584,-9.455215015937106e-05
949,-0.03150039167956236,0.003435298086412528,0.0003978307728060568,0.00018184907571465025,-0.0002836844631348675,-8.706848538141768e-05
950,-0.002754973192950978,8.997183502936585e-05,0.0006843061947123596,0.00018111304476237206,-0.00027958085389838064,-8.796582490965927e-05
951,-0.005940086701651378,-0.002507678262736174,0.0012899650212605945,0.00018204275311780858,-0.00027468106535140987,-8.841327180781326e-05
952,-0.0023807403186659856,-0.0006363451937410019,0.000902447392651181,0.00016416401947218277,-0.0002980556415924934,-0.00012935561189082322
953,-0.0022861947350315773,-0.0011199041238851347,0.0013144434530090298,0.00016189082475983948,-0.0002944544815702384,-0.0001319913919237118
954,-0.0018199871344365486,-0.0009555033255139319,0.0009479428450368203,0.00016137568428904554,-0.0002957872550965762,-0.000131791361266154
955,-0.011190681838619435,0.007127252559307795,-0.0007269147965254122,0.0001666857009452052,-0.0003229884496354997,-0.00013149636882855392
956,-0.02455808159150194,-0.001990964240399332,0.0011033736073777515,0.00021137949350068637,-0.00033713300895165185,-0.00010141248258066884
957,-0.006252927225852022,-0.0006000858580458978,0.0014340814891805444,0.0002111341491569365,-0.00033806824755686744,-0.0001018214181325278
958,-0.009758043936380464,0.004073287933777606,-0.0003929614223018448,0.00020881399876555517,-0.00034897882711905516,-0.0001004550796799
959,-0.008762482231458767,0.0019354797946126894,0.000332457760718669,0.00024350741315710657,-0.0003772031912489068,-8.27271165009221e-05
960,-0.006862759385333534,-0.0015639127264770452,0.0005247053480711392,0.0002461207708310685,-0.00037738543202670016,-8.380929805925842e-05
961,-0.00559731577701527,-0.0008036072378638311,6.826576732580547e-05,0.0002454563318198288,-0.00037969175210093766,-8.353419094987358e-05
962,-0.013947347538099772,0.00625753843436094,-0.001835193238486721,0.00024323327569060276,-0.0003934572945635356,-8.187602147559948e-05
963,-0.015199005288116633,-0.0018170102278454437,0.0012309591580540132,0.0004055068310210205,-0.0002099354485833236,-0.00012461258522485606
964,-0.0018160558086547326,-0.0006133845236047451,0.0005795870256766495,0.00040411441601447234,-0.00021360027100543886,-0.00012441851809748413
965,-0.030832476059200736,0.0041213192925836795,0.00031129237330445686,0.0006097387461784422,-1.1749037924243887e-05,-0.00017200112529229276
966,-0.022820370501869608,-0.0014535213414759967,0.002175480762818716,0.00040469423804489606,-0.00020576199484996141,-0.00012697260115611124
967,-0.002656247810248753,-0.0007856795511839096,0.0009811302675849874,0.00023962647455835523,-0.00037257237504613016,-8.993305514497845e-05
968,-0.01281201631960729,0.007061500138054956,-0.0005846125162897825,0.00023793679032128504,-0.0003861486147577563,-8.837014764537447e-05
969,-0.019212605041059216,0.0035576541390542763,0.002089315894919665,0.0002415787499422362,-0.00037360351465494363,-9.0117531386205e-05
970,-0.0022878118834512772,-0.0006018800903353548,0.0009527973292037367,0.00023935749888042806,-0.00037274041454645184,-9.00947818737855e-05
971,-0.025777365921596542,-0.0024530185545371622,0.0005178609359854349,0.00023770063960192438,-0.00037026825607089505,-9.121613418029525e-05
972,-0.019557328266718185,-0.0017210021149901844,0.002771403821742113,0.00024052969140648717,-0.00036424436197948627,-9.248842377548076e-05
973,-0.019001684825800023,-0.0007887853927692849,0.002995391422507469,0.00021581355225964324,-0.0003489151178796459,-0.00011360250829517621
974,-0.025334418694454044,0.003542088060054809,0.002350119789085805,0.0005827243485529105,1.3692566287283825e-05,-0.00019812667042742933
975,-0.0009712343497270862,-0.0004421324129054568,0.0005856238738796829,0.0003701713176202203,-0.0001924863154012842,-0.00015297695244738158
976,-0.0009712343497270862,-0.0004421324129054568,0.0005856238738796829,0.0003701713176202203,-0.0001924863154012842,-0.00015297695244738158
977,-0.006312542928652236,-0.0020813230724053243,0.0022474669957830897,0.00020821291620951602,-0.00034619919515033437,-0.00011864054603450607
978,-0.007005363193499246,-0.002089715899338416,0.0021927315004280834,0.00020816508153355612,-0.0003463450305353253,-0.00011859932619415515
979,-0.006774631743504556,0.00568070483734178,-0.00023551839250404106,0.00036148826917627153,-0.00019696430750980714,-0.00015859958610456139
980,-0.019214241670535565,-0.0038875690231407675,0.003711761645656701,0.00036444664886983724,-0.00017180582629428768,-0.00016353721265539346
981,-0.002521727604893447,-0.0005659172610501637,0.0005755718621494291,0.00035956215134101335,-0.00018565186340615183,-0.00016192060192293112
