,C1,C2,C3
730,0.09481969966619735,0.8274324239427882,0.07774787639101455
740,0.16155138763879612,0.8377616131951723,0.000686999166031545
742,0.014760817482214191,0.7956577331527327,0.18958144936505306
750,0.13804729040967992,0.011341703024103538,0.8506110065662166
759,0.23976981384458546,0.7467311712058237,0.013499014949590915
763,0.002973971374814502,0.7112262529306193,0.2857997756945663
775,7.195465609626267e-05,0.9289972776608318,0.0709307676830719
780,0.8147892011316983,0.18514167720140898,6.912166689265932e-05
801,0.33872786414871797,0.6602939248371275,0.0009782110141545474
804,0.004257873105898163,0.8063337292832744,0.18940839761082748
808,0.7408665991928723,0.2540328696065269,0.005100531200600686
812,0.5463921745948472,0.19321702742769378,0.260390797977459
815,0.5213417357864747,0.4700491809242665,0.008609083289258699
819,0.3911217457435261,0.5920489329995228,0.016829321256951104
822,0.2364381957761488,0.35518500291091615,0.408376801312935
825,0.8350414639930106,0.09631619556121188,0.06864234044577756
829,0.9921160180019634,0.007711947243139829,0.0001720347548968446
836,0.9416527729165882,0.014194370273188931,0.04415285681022281
839,0.9938378826934808,0.00615066215320442,1.1455153314669797e-05
843,0.9940042910074387,0.0010382589416870144,0.0049574500508743295
849,0.998582574139968,0.0013919879379456696,2.543792208630698e-05
854,0.9987865194076454,0.0008661931735984059,0.0003472874187561577
865,0.9915873899064596,0.004096494330631307,0.004316115762909092
866,0.39927928268436824,0.5949208255167268,0.005799891798904989
881,0.9940397253277169,0.003224465339524446,0.002735809332758692
884,0.9535171676947372,0.04637963016100496,0.00010320214425786307
894,0.9896321095857702,0.0015422064089159815,0.008825684005313892
908,0.8894870271994206,0.11048148417230882,3.1488628270518564e-05
911,0.8123797048301087,0.1854908550094384,0.0021294401604528227
914,0.7541342254178387,0.21832070003787687,0.027545074544284398
921,0.7107551740739332,0.2342100022566168,0.05503482366945002
951,0.9258909753172024,0.07234943254984737,0.0017595921329501196
957,0.9519881862083134,0.04696921906867521,0.0010425947230114675
987,0.7865703185393332,0.17408064694712153,0.039349034513545315
989,0.6316721605392884,0.36517095499877344,0.00315688446193803
993,0.5065226691768605,0.49336199686605753,0.00011533395708197592
1003,0.2697765435740812,0.4705315163897204,0.25969194003619833
1013,0.4887433942382118,0.053899722399351244,0.4573568833624369
1020,0.8055268299492317,0.034556048723427234,0.1599171213273409
1040,0.5120349954234551,0.47246318988133357,0.015501814695211301
1055,0.9717857715188656,0.023006626348299173,0.005207602132835353
1067,0.918301215619013,0.07988532263085844,0.0018134617501285337
1068,0.9595992996024773,0.03871641424773522,0.0016842861497875481
1072,0.6593609604569751,0.33820443528233823,0.002434604260686643
1074,0.5996866126781628,0.03582331336266318,0.3644900739591741
1088,0.9424241142870209,0.05754978538469077,2.6100328288376773e-05
1091,0.9470097118489792,0.011992970393265181,0.040997317757755544
1093,0.6909804086535689,0.17479871237379632,0.13422087897263474
1094,0.9918071171559649,0.007807438206894429,0.0003854446371405761
1101,0.786049455117977,0.1565774092868246,0.05737313559519847
1115,0.008989057738895967,0.9866340817310304,0.004376860530073604
1127,0.9617138197115809,0.0022977832808612425,0.03598839700755786
1135,0.19235072745063153,0.8075304927755256,0.00011877977384291821
1144,0.8258240852388078,0.1741748226614692,1.0920997229108117e-06
1148,0.6105776941783403,0.38091921107588944,0.008503094745770379
1151,0.9815356378418503,0.010567248385327889,0.007897113772821924
1153,0.5979984466832462,0.3387819127593173,0.06321964055743644
1187,0.5043832002906102,0.4943313803145268,0.0012854193948630655
1194,0.9316292019897483,0.06623080523678061,0.002139992773471228
1195,0.991724799172858,0.008198325937083925,7.687489005813459e-05
1206,0.2537362627537788,0.36263672188345086,0.3836270153627703
1210,0.7407428653194126,0.1331653199960668,0.12609181468452055
1216,0.8737532970309856,0.006941407594179313,0.11930529537483513
1217,0.6776600416354742,0.1567146552903583,0.16562530307416742
1222,0.9921160180019634,0.007711947243139829,0.0001720347548968446
1254,0.0006125777018717026,0.1391480333071508,0.8602393889909774
1268,0.6012060137864642,0.3306744532679428,0.06811953294559309
1273,0.5905234690837835,0.23724916688356704,0.1722273640326494
1280,0.8180361360768422,0.09899944829010313,0.08296441563305453
1287,0.9906896990785282,0.001202922481132291,0.008107378440339513
1307,0.9968261104799404,0.002694814114111168,0.0004790754059484082
1320,0.8580295750357875,0.1391584208064551,0.0028120041577572234
1327,0.9331731070893267,0.06628977714124105,0.0005371157694323916
1336,0.987372500007072,0.012191197167078928,0.0004363028258490354
1343,0.9222822824154409,0.07697399335634794,0.0007437242282112026
1346,0.0022292770086800293,0.9749766208632562,0.022794102128063726
1349,0.27093558870536455,0.7285078693078849,0.0005565419867505878
1351,0.6400185957369059,0.3516090343640036,0.008372369899090454
1355,0.983846540637772,0.014829374787978309,0.0013240845742497128
1362,0.23842177220443206,0.5646637868902629,0.19691444090530505
1364,0.6465478002663173,0.1825549623989508,0.1708972373347319
1366,0.5145205722530193,0.48413120769798396,0.0013482200489967292
1369,0.911177626085606,0.08452209812610799,0.004300275788286078
1377,0.8110423623003018,0.18103036845854406,0.00792726924115422
1378,0.7348640320769788,0.2618926662721384,0.0032433016508827926
1381,0.8086863418085128,0.1595534976180469,0.031760160573440256
1387,0.5625952035799863,0.4354327677358042,0.001972028684209591
1389,0.029254777766535754,0.9671339080247189,0.003611314208745368
1401,0.7254614316174267,0.2209774302497726,0.05356113813280071
1407,0.5209009572152449,0.3884116741680998,0.09068736861665534
1408,0.4368251054594089,0.5088402309746951,0.054334663565896016
1412,0.7072079404603787,0.2894891122244904,0.0033029473151308837
1415,0.854511624396957,0.08564064981807488,0.05984772578496803
1420,0.07206048112824173,0.7590903549732112,0.16884916389854698
1425,0.23982897766276792,0.6095530398774951,0.15061798245973687
1430,0.14384555071554297,0.8561483442546861,6.105029770915179e-06
1440,0.8496024399890749,0.12840636211952702,0.02199119789139811
1442,0.14958780869205443,0.8196411936238525,0.030770997684093145
1448,0.6647212919238719,0.3287839966110088,0.006494711465119336
1454,0.9888258350975627,0.0038219905223524906,0.0073521743800847176
1459,0.8819981009797803,0.11792713307163738,7.476594858228304e-05
1464,0.028718504939900535,0.9661470716078678,0.005134423452231691
1468,0.8685548054309007,0.12861752772671006,0.002827666842389204
1469,0.6398544480343487,0.3589615299547911,0.0011840220108603233
1477,0.605554974128224,0.393949035282079,0.0004959905896970516
1479,0.6226892282581263,0.37282021401456966,0.0044905577273040235
1480,0.9154307602212215,0.08439537577465214,0.00017386400412640527
1486,0.9440150761144209,0.015075864066991691,0.04090905981858738
1488,0.07465605801868158,0.9187580103174966,0.006585931663821715
1491,0.9869277416448342,0.012941341851516703,0.0001309165036490862
1494,0.9044740734422734,0.09521775643891324,0.0003081701188135309
1507,0.9645835494932625,0.03186073894661813,0.00355571156011929
1509,0.6935502432726096,0.30448550113074385,0.0019642555966465167
1514,0.9977698242114252,0.001356977377414986,0.0008731984111596991
1522,0.8943925354711605,0.10560679631475062,6.68214088971083e-07
1529,0.9953440865669209,0.0022133497009052634,0.0024425637321738225
1534,0.78150426114351,0.2180133877481873,0.00048235110830259666
1536,0.10741153223447235,0.890484254004929,0.0021042137605984963
1539,0.7078646771389295,0.277737535984113,0.014397786876957402
1550,0.9928093738182465,0.005871742813006001,0.0013188833687475363
1562,0.9194407715126499,0.0792520555063641,0.0013071729809860048
1575,0.9694197111855078,0.02805734460967869,0.0025229442048133976
1588,0.888641130324698,0.11044311042954938,0.0009157592457525876
1592,0.3675345586494243,0.5222993497032896,0.11016609164728586
1600,0.8531210605285661,0.1462524469910124,0.0006264924804214271
1603,0.6387610883596866,0.3604066037766289,0.0008323078636844856
1618,0.9416979080056582,0.011696469725290613,0.04660562226905125
1627,0.013398821277514551,0.45075107998569314,0.5358500987367922
1655,0.4566733564813416,0.5305621014820847,0.012764542036573642
1656,0.06447657946772564,0.041224205781441876,0.8942992147508325
1660,0.41682906594401453,0.5679796061246393,0.015191327931346256
1670,0.8502876135087584,0.061395622022411424,0.0883167644688302
1675,0.9385401725658572,0.06141014181231711,4.9685621825735844e-05
1679,0.9550940537850294,0.003386238200990672,0.041519708013979834
1700,0.4924374013989285,0.50575051605971,0.0018120825413614175
1711,0.2442415849575717,0.14742870113712936,0.608329713905299
1712,0.9823610621784419,0.017480306043099577,0.0001586317784585588
1724,0.830163191221081,0.16830726817457195,0.001529540604347059
1739,0.01897710012705301,0.9720741408854016,0.008948758987545335
1741,0.6720310406978351,0.324551636328737,0.003417322973427976
1749,0.6166636308555377,0.25353082996834386,0.1298055391761185
1752,0.23544694312197964,0.7300878546864826,0.03446520219153779
1761,0.3626987233570119,0.3927013412811128,0.24459993536187513
1767,0.6820986115055186,0.18360443552943678,0.13429695296504443
1778,0.6281210192021782,0.24484674325568734,0.12703223754213455
1787,0.6914611228062365,0.2773037539336494,0.031235123260114152
1793,0.3657575580307712,0.622934679868389,0.01130776210083977
1798,0.8994405025406557,0.0611401698291264,0.039419327630217924
1805,0.6991364423431727,0.29993935547381123,0.0009242021830160772
1806,0.9180858705800824,0.035766334489672764,0.046147794930244776
1822,0.9832707513570673,0.016396700665316292,0.0003325479776163102
1828,0.9565819325071481,0.04246617941052099,0.0009518880823308709
1830,0.9433158104885618,0.05591875278523053,0.0007654367262075386
1843,0.7254503651680932,0.27454330329644916,6.331535457622884e-06
1845,0.8935892645463487,0.10628199564916092,0.00012873980449043009
1871,0.5339015251731856,0.1338041523286724,0.33229432249814195
1881,0.9350864324320088,0.04590932468459596,0.019004242883395226
1883,0.9823495462989117,0.017309186949665597,0.0003412667514227766
1889,0.056776233475138715,0.6652293550839228,0.2779944114409385
1894,0.15095409716437896,0.784226371364845,0.06481953147077624
1906,0.5523228606899011,0.16805541468747834,0.27962172462262047
1913,0.50973253221305,0.49010587770778424,0.00016159007916570205
1917,0.6485457674464914,0.2933051663656904,0.058149066187818184
1919,0.03230939378539548,0.46142929198899685,0.5062613142256077
1925,0.5309034597059389,0.46721203178258447,0.0018845085114766098
1928,0.8923575263842363,0.10392235420962156,0.0037201194061421716
1931,0.26421471649832323,0.6328763251939702,0.10290895830770651
1940,0.21587973923652992,0.7414587743948109,0.04266148636865908
1947,0.6008376519895388,0.3051901906694859,0.09397215734097521
1950,0.06292722882737635,0.3950816898100199,0.5419910813626039
1954,0.7423593350390456,0.2576183080003466,2.235696060786559e-05
1963,0.9672376862770742,0.032427919762619564,0.00033439396030632724
1967,0.9840960047089439,0.01174951149247759,0.004154483798578504
1975,0.9116799704015596,0.08389140040301124,0.004428629195429157
1978,0.5637430101088278,0.41866817479297463,0.0175888150981977
1981,0.9871132513158632,2.183060634145292e-05,0.01286491807779521
1987,0.5264284083461789,0.43690576045339224,0.03666583120042901
1995,0.6041340759136036,0.3944763222603781,0.0013896018260183955
1996,0.8037202883280135,0.18882460199112033,0.007455109680866265
2006,0.9218801402463386,0.06460951430895165,0.01351034544470966
2009,0.05295995753918676,0.4577498202100867,0.48929022225072655
2012,0.9992842310438194,0.0007015775710021576,1.4191385178440441e-05
2014,0.999430106627977,0.0005615050155051181,8.38835651781964e-06
2063,0.4235144418628151,0.5744179427505041,0.00206761538668073
2065,0.8702384441791091,0.10429335745136044,0.025468198369530532
2069,0.8334522463809382,0.1408198101122271,0.025727943506834754
2073,0.9232396911058571,0.06672644763577071,0.01003386125837227
2087,0.5051626469813231,0.4138805184120518,0.08095683460662507
2094,0.7336900982687407,0.26168206287417994,0.004627838857079375
2096,0.35354390034164074,0.48312666184492303,0.16332943781343642
2106,0.2053125376589419,0.7882926563488846,0.006394805992173619
2110,0.9095899611034526,0.009456843574658903,0.08095319532188842
2121,0.39587881878708614,0.4589621128772962,0.1451590683356177
2125,0.9425855946581532,0.0562839375309462,0.0011304678109006548
2126,0.3949022094002955,0.0406175826641853,0.564480207935519
2129,0.4319859783475081,0.5679032642547966,0.00011075739769517487
2164,0.9921160180019634,0.007711947243139829,0.0001720347548968446
2169,0.792908660077127,0.20635621724233463,0.0007351226805383296
2173,0.4708568675785109,0.5276670657405597,0.0014760666809294893
2182,0.541645993976237,0.23438964802371648,0.22396435800004635
2187,0.7792051887049918,0.13079762932493424,0.08999718197007402
2210,0.44513746999357384,0.5543699909348545,0.0004925390715715515
2216,0.9964967852279479,0.0020506624229402718,0.0014525523491117672
2222,0.5750772120111042,0.4248400750567932,8.271293210244256e-05
2224,0.9007243368310744,0.0990203057169933,0.0002553574519322346
2229,0.001372141714394184,0.9905245364797517,0.008103321805854062
2232,0.026880720396350668,0.9706887843554801,0.002430495248169097
2237,0.04191921568938448,0.9162862640071665,0.04179452030344894
2239,0.815080659247887,0.003177398531677074,0.1817419422204359
2257,0.6645866403257759,0.2462385813793497,0.08917477829487437
2260,0.17963364345833774,0.19504838968757168,0.6253179668540906
2266,0.7302434639103287,0.17673478007754193,0.09302175601212935
2269,0.506540572316848,0.4905487964611339,0.0029106312220178667
2271,0.3790412088271121,0.48876633035815514,0.13219246081473265
2280,0.9952432791342937,0.0001357386246263688,0.004620982241079896
2289,0.7828166145916797,0.02705005551243716,0.19013332989588305
2294,0.09222552734824847,0.03435883749004488,0.8734156351617066
2300,0.6256660993716762,0.09642053012398458,0.2779133705043391
2302,0.09637828015422839,0.9034549617124599,0.00016675813331171814
2305,0.9801759353170284,0.018967059892495447,0.000857004790476151
2345,0.6562461958784347,0.3415980273498031,0.002155776771762171
2348,0.9995299102279092,0.0004700695567555158,2.0215335342554858e-08
2351,0.04449616981512662,0.8832373317867234,0.07226649839814994
2353,0.4262085286487766,0.5736889205690435,0.00010255078217979912
2356,0.02153982408569769,0.9434576991006042,0.035002476813698204
2358,0.8248087404587174,0.1635674941246724,0.011623765416609989
2360,0.8436000265757033,0.11038909980470997,0.046010873619586674
2362,0.8668134282622875,0.1319242319063105,0.0012623398314021662
2363,0.845701419173053,0.15381045823826167,0.00048812258868523485
2371,0.8873040936795644,0.11247581659648062,0.00022008972395496997
2374,0.09963159120113464,0.8998343533413166,0.0005340554575488129
2381,0.9804852822673837,0.01939232586497248,0.0001223918676438469
2385,0.6463390285228859,0.14374606177484994,0.20991490970226404
2402,0.949817246208341,0.04934454777693519,0.0008382060147238453
2404,0.8584821820557297,0.14087483249695418,0.0006429854473161131
2417,0.4091554840083523,0.4058952119716498,0.18494930401999798
2426,0.5310141310069232,0.430031319547434,0.038954549445642826
2438,0.5996916094716491,0.25498659588354156,0.14532179464480932
2447,0.9200520124710928,0.07963521311037057,0.00031277441853658493
2455,0.7306491527535902,0.02591160974022398,0.2434392375061857
2467,0.9138476366243472,0.024856675008376666,0.0612956883672763
2475,0.9307698103633756,0.01988624291194105,0.04934394672468335
2480,0.28297386118650625,0.02614371515383677,0.690882423659657
2494,0.9823610621784419,0.017480306043099577,0.0001586317784585588
2500,0.2671950380484161,0.4984627340546205,0.23434222789696335
2505,0.8968935625460893,0.10305940434136442,4.703311254630607e-05
2506,0.9859212711692397,0.007119631496855379,0.006959097333905033
2508,0.21949248609642377,0.7733940789994231,0.007113434904153101
2513,0.9948544488321337,0.00474415185811165,0.0004013993097545976
2516,0.8593241219556427,0.10449507490826168,0.03618080313609566
2518,0.885563611857903,0.009167200787518098,0.10526918735457876
2519,0.9987735707202855,0.0004674262676218377,0.0007590030120926843
2528,0.3401269427834664,0.42720199798099295,0.23267105923554068
2538,0.8215933673262352,0.006031006375403666,0.17237562629836098
2541,0.16648523735485662,0.8302857058468623,0.003229056798280946
2544,0.36555846535271835,0.6343637575383122,7.777710896951185e-05
2561,0.7385730673107631,0.18970604357648302,0.07172088911275386
2563,0.6504683031470025,0.29741149289098506,0.05212020396201241
2567,5.570724055593172e-05,0.9879651289553328,0.011979163804111188
2591,0.8317536637417868,0.1665601101389768,0.0016862261192363154
2608,0.6659927004986241,0.30701004624253664,0.026997253258839126
2614,0.4503315859402266,0.5496541816813609,1.4232378412303044e-05
2620,0.9758694312451229,0.009448766842907118,0.014681801911970032
2630,0.7814546595110746,0.2183294354177215,0.00021590507120402574
2632,0.9840168742829283,0.013885645499087551,0.0020974802179841807
2638,0.9931309434641147,0.00503644816730507,0.0018326083685802474
2645,0.00126470910337047,0.30094151630814064,0.6977937745884889
2648,0.9492803827051485,0.045924217309945094,0.004795399984906378
2665,0.5578638965752444,0.4318617888942757,0.010274314530479995
2670,0.9336403741024134,0.04313597545386439,0.023223650443722228
2674,0.9945562146762421,0.001537926554933436,0.00390585876882439
2688,0.9983414353189826,6.216766683773391e-08,0.001658502513350641
2691,0.7876790994593138,0.20996157327561604,0.002359327265070267
2699,0.6496383035078539,0.3438170934676241,0.006544603024522012
2703,0.8858605521789824,0.11410440497416668,3.504284685087908e-05
2705,0.2834791414023942,0.6112728353448894,0.10524802325271641
2707,0.7461970231235064,0.24795088101640814,0.005852095860085325
2712,0.3309207608095043,0.6590647219724168,0.010014517218078941
2719,0.30711546683490326,0.6901933067753625,0.002691226389734156
2721,0.8928077089371553,0.08507959293269397,0.022112698130150668
2723,0.984701291192949,0.003109695490831065,0.012189013316219917
2739,0.6083686887514271,0.30721835319672436,0.0844129580518485
2742,0.05618085391552291,0.6881114415336104,0.2557077045508666
2750,0.00295620759595987,0.6486931690804165,0.34835062332362376
2754,0.5445399391924793,0.455433313215014,2.6747592506830796e-05
2766,0.8943925354711605,0.10560679631475062,6.68214088971083e-07
2768,0.7020637426995282,0.297932206850433,4.050450038879738e-06
2786,0.9034157588590364,0.09645837055169873,0.00012587058926485654
2788,0.4932750370846567,0.5054902557961717,0.001234707119171617
2793,0.9917678636777412,0.008196981301465955,3.515502079286119e-05
2798,0.8401473454804105,0.11500220607588459,0.044850448443704845
2800,0.9881743618802123,0.009734509896882725,0.002091128222904884
2808,0.463535377109858,0.5363366458785984,0.00012797701154347986
2822,0.7516846918950648,0.24640948606220311,0.001905822042732014
2844,0.8678686054798609,0.08069183698650337,0.05143955753363576
2847,0.5928469936664391,0.38595950030893456,0.021193506024626274
2865,0.9516413173666963,0.023689340117798028,0.024669342515505756
2875,0.9990026420438007,0.0009963434390354619,1.0145171637575053e-06
2882,0.6255371356601187,0.3734621938593503,0.001000670480531076
2893,0.997279891612793,0.0027017823164405515,1.8326070766422114e-05
2896,0.9823998211832567,0.014229528789394794,0.0033706500273483877
2902,0.9176721458498563,0.0820330603107938,0.0002947938393499192
2907,0.5331449712123746,0.00501782131394014,0.46183720747368534
2920,0.30958714288494743,0.6580656383042043,0.03234721881084832
2924,0.7969482151399293,0.09497837164094419,0.10807341321912639
2929,0.946636360500188,0.002638979170779806,0.05072466032903228
2936,0.4802209428662794,0.5071988388235638,0.012580218310156776
2939,0.815133625147136,0.18161592227644743,0.0032504525764165204
2943,0.24987981623437663,0.7414557972988324,0.008664386466790968
2946,0.9956661988901389,0.0030405097863564086,0.0012932913235047968
2951,0.7022841506339776,0.2617475575662723,0.035968291799749995
2953,8.861513210335399e-05,0.9257392812040558,0.0741721036638409
2962,0.788935557950074,0.2065478020955535,0.004516639954372449
2964,0.5539586593325768,0.4416205281764318,0.004420812490991318
2966,0.9522424021937885,0.046110264182527554,0.0016473336236839987
2969,0.9903619383011109,0.007188436145762477,0.0024496255531266365
2976,0.45294815110547754,0.5466552170917974,0.0003966318027249991
2981,0.4034374832989708,0.4215116035523048,0.17505091314872448
2987,0.9630116143129197,0.03655817443113716,0.00043021125594332047
2996,3.2994606540293546e-05,0.9105172164960343,0.08944978889742537
3002,0.99372661615422,0.00616463150332382,0.00010875234245618692
3007,0.3750838954527794,0.5727520374999507,0.052164067047269835
3017,0.6289622304311231,0.37053060860023157,0.0005071609686453032
3024,0.7183692760074429,0.09684247905020857,0.18478824494234847
3029,0.2616272612060326,0.5948483664715222,0.14352437232244514
3030,0.8103865166629904,0.17422217139299304,0.015391311944016512
3043,0.9969918512270759,0.0004042616729869077,0.0026038870999371528
3056,0.6118802673496879,0.32053246390070234,0.06758726874960971
3057,0.9383177385939965,0.06164499639709229,3.726500891126963e-05
3071,0.40778605969591647,0.4475283740580099,0.14468556624607376
3087,0.039347652102972655,0.900487461248776,0.060164886648251294
3091,0.30074169619372876,0.13865655802287696,0.5606017457833943
3097,0.038560397907845094,0.825120336672776,0.136319265419379
3102,0.5734853268797536,0.4098080398643704,0.016706633255876045
3110,0.7014520437156087,0.2856011617633982,0.012946794520992988
3119,0.23207271542207691,0.7643222849745421,0.0036049996033809847
3122,0.9124932631100863,0.08138797816486153,0.006118758725052374
3134,0.9266250168025452,0.00115384478130586,0.07222113841614897
3139,0.8762693515197313,0.11942036430634119,0.004310284173927487
3144,0.997870451800244,0.001906699470812731,0.000222848728943258
3150,0.4328400142395836,0.563559863333078,0.003600122427338323
3154,0.9892959244756963,0.010323020116177318,0.00038105540812645184
3157,0.44449018572040677,0.5389481536634613,0.01656166061613191
3166,0.7398420124502678,0.12735099661878652,0.1328069909309457
3173,0.9319879238509771,0.03405473535278302,0.03395734079623993
3176,0.036835751126104425,0.6722378029269204,0.29092644594697514
3178,0.9457261388555883,0.05411752704006133,0.00015633410435034667
3181,0.9831993586628748,0.01323133987181241,0.003569301465312656
3187,0.7500609543008755,0.2473723058396278,0.002566739859496755
3189,0.9990205871602063,0.0005206573414715724,0.00045875549832223193
3196,0.8352044053042623,0.12750852259470857,0.03728707210102907
3207,0.5081547588381861,0.2574585619447605,0.2343866792170533
3212,0.9642227497821563,0.0019369652030336616,0.033840285014810005
3228,0.2056033334477556,0.7777393766689329,0.016657289883311326
