,pollutant_min,pollutant_max,pollutant_avg
1257,-0.6140775704875562,-0.7948996613102685,-0.74638416287954
1260,-0.6681635016872358,-0.5421650935112279,-0.5939878511946323
1265,-0.3436479144891583,-0.2578387047373072,-0.44159153950972446
1285,-0.6140775704875562,-0.27363461522474725,-0.13679891613990888
1292,-0.5960489267543296,-0.2262468837624271,-0.13679891613990888
1297,-0.6681635016872358,-0.5658589592423879,-0.5353738851619754
1305,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1308,-0.5599916392878767,-0.48687940680518776,-0.48848271233584994
1328,-0.6681635016872358,-0.597450780217268,-0.6291562308142263
1356,-0.5960489267543296,-0.7791037508228285,-0.7346613696730087
1363,-0.6681635016872358,-0.6843282878981882,-0.7229385764664773
1365,-0.6321062142207827,-0.49477736204890777,-0.5588194715750381
1370,-0.5599916392878767,-0.7948996613102685,-0.6994929900534146
1386,-0.505905708088197,-0.6369405564358681,-0.617433437607695
1388,-0.07321825849076045,-0.21045097327498707,-0.21885846858562846
1397,-0.6501348579540093,-0.629042601192148,-0.652601817227289
1399,-0.5780202830211032,-0.11567551035034683,-0.2540268482052226
1403,-0.5780202830211032,-0.44738963058658765,-0.48848271233584994
1404,-0.469848420621744,-0.3763080333931075,-0.5588194715750381
1410,-0.5780202830211032,-0.605348735460988,-0.6057106444011636
1414,-0.6321062142207827,0.223936565129614,-0.16024450255297162
1416,-0.1633614771568931,-0.5816548697298279,-0.4533143327162558
1421,-0.36167655822238487,-0.5026753172926278,-0.4298687463031931
1423,-0.6681635016872358,0.15285496793613382,-0.5353738851619754
1426,-0.6681635016872358,-0.7396139746042284,-0.74638416287954
1428,-0.5780202830211032,-0.605348735460988,-0.5588194715750381
1432,0.7921566407041127,1.2901605230318165,1.6567884444593903
1449,-0.6321062142207827,-0.7080221536293483,-0.6760474036403518
1455,-0.6681635016872358,-0.5816548697298279,-0.5705422647815696
1460,-0.4518197768885175,-0.7159201088730683,-0.5822650579881009
1471,-0.469848420621744,-0.7001241983856282,-0.617433437607695
1475,-0.5780202830211032,-0.597450780217268,-0.5470966783685067
1495,-0.1633614771568931,-0.605348735460988,-0.44159153950972446
1510,-0.2354760520897992,-0.573756914486108,-0.4650371259227872
1518,-0.6140775704875562,-0.8343894375288686,-0.7581069560860714
1523,-0.12730418969044002,-0.2657366599810272,-0.18369008896603436
1526,-0.037160971024307404,-0.5658589592423879,-0.3595319870640049
1544,-0.3075906270227053,-0.7001241983856282,-0.5705422647815696
1548,-0.28956198328947874,-0.5579610039986679,-0.3829775734770676
1554,-0.5780202830211032,-0.4710834963177477,-0.3829775734770676
1565,-0.14533283342366654,-0.5816548697298279,-0.40642315989013034
1567,-0.21744740835657264,-0.6369405564358681,-0.4767599191293186
1569,-0.4878770643549705,-0.3447162124182274,-0.6291562308142263
1576,-0.3977338456888379,-0.2973284809559073,-0.40642315989013034
1579,-0.5780202830211032,0.32660998329797425,0.0859341547841871
1582,-0.43379113315529094,0.1923447441547339,-0.007848190868063844
1587,-0.5239343518214236,0.6030384168281749,0.17971650043643805
1590,-0.6501348579540093,0.08967132598637366,-0.2423040549986912
1596,-0.3436479144891583,-0.39210394388054753,-0.2423040549986912
1610,-0.6681635016872358,-0.7633078403353885,-0.6877701968468832
1614,-0.3256192707559318,-0.19465506278754702,-0.043016570487657946
1620,-0.6321062142207827,-0.27363461522474725,-0.3478091938574735
1624,-0.6140775704875562,0.5161609091472548,0.35555839853440857
1645,-0.6681635016872358,-0.5658589592423879,-0.5588194715750381
1648,-0.6681635016872358,-0.24994074949358716,-0.21885846858562846
1658,-0.5419629955546501,-0.8106955717977086,-0.7229385764664773
1671,-0.6681635016872358,0.3424058937854143,0.16799370722990667
1681,-0.6321062142207827,0.4292834014663345,0.16799370722990667
1684,-0.14533283342366654,-0.24994074949358716,-0.3243636074444108
1687,-0.6681635016872358,0.9347525370644157,0.7072421947303495
1690,-0.6681635016872358,0.33450793854169425,0.02732018875153026
1695,-0.6501348579540093,-0.48687940680518776,-0.2423040549986912
1697,-0.6501348579540093,-0.589552824973548,-0.5588194715750381
1704,-0.1092755459572135,-0.33681825717450736,-0.2540268482052226
1708,-0.6681635016872358,0.1054672364738137,0.1914392936429694
1717,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1720,-0.6140775704875562,1.2111809705946164,0.9768664384805711
1732,-0.5599916392878767,-0.16306324181266696,-0.4298687463031931
1735,-0.5960489267543296,-0.20255301803126705,-0.08990774331378341
1746,-0.43379113315529094,-0.3131243914433473,-0.28919522782481666
1748,-0.5599916392878767,-0.5105732725363478,-0.40642315989013034
1758,-0.6501348579540093,0.32660998329797425,0.10937974119724983
1770,-0.6140775704875562,0.1370590574486938,0.1914392936429694
1780,-0.5239343518214236,-0.21834892851870707,-0.19541288217256572
1783,-0.6681635016872358,-0.3447162124182274,-0.5353738851619754
1794,-0.37970520195561136,0.0027938183054534533,0.09765694799071847
1802,-0.5960489267543296,1.5507930460745774,1.293381855056918
1803,-0.4878770643549705,0.8399770741397755,0.6720738151107555
1807,-0.5419629955546501,-0.4631855410740277,-0.394700366683599
1808,-0.6681635016872358,0.12916110220497376,-0.08990774331378341
1817,-0.5599916392878767,-0.6369405564358681,-0.652601817227289
1824,-0.5960489267543296,-0.8264914822851486,-0.74638416287954
1831,-0.6321062142207827,-0.8343894375288686,-0.7698297492926027
1839,-0.4518197768885175,-0.7633078403353885,-0.652601817227289
1847,-0.6681635016872358,-0.8580833032600287,-0.8049981289121969
1850,-0.6501348579540093,0.7530995664588553,0.5548458830454418
1853,-0.6501348579540093,-0.8185935270414285,-0.74638416287954
1856,-0.2354760520897992,-0.613246690704708,-0.4298687463031931
1858,-0.6681635016872358,-0.3842059886368275,-0.30091802103134807
1864,-0.505905708088197,-0.7712057955791084,-0.6760474036403518
1877,-0.3977338456888379,-0.573756914486108,-0.5822650579881009
1885,-0.5599916392878767,-0.7080221536293483,-0.6643246104338204
1907,-0.6681635016872358,-0.629042601192148,-0.6877701968468832
1908,-0.6140775704875562,-0.40000189912426753,-0.48848271233584994
1922,-0.6681635016872358,-0.7396139746042284,-0.7229385764664773
1927,-0.3977338456888379,-0.605348735460988,-0.5822650579881009
1935,-0.6681635016872358,-0.7870017060665485,-0.7581069560860714
1943,-0.5960489267543296,-0.6606344221670282,-0.6643246104338204
1944,0.3774978348399027,-0.0603898236443067,0.0859341547841871
1946,-0.6321062142207827,-0.3605121229056674,-0.6057106444011636
1959,-0.6140775704875562,-0.3052264361996273,-0.2071356753790971
1961,-0.37970520195561136,-0.24994074949358716,0.015597395544998892
1979,-0.5960489267543296,-0.8027976165539885,-0.74638416287954
1988,-0.3977338456888379,-0.7396139746042284,-0.617433437607695
1992,-0.3977338456888379,-0.7080221536293483,-0.5939878511946323
2018,-0.4878770643549705,-0.5263691830237879,-0.5588194715750381
2024,-0.5239343518214236,-0.20255301803126705,-0.3243636074444108
2052,-0.6321062142207827,-0.28153257046846725,-0.41814595309666175
2054,-0.5960489267543296,-0.028798002669426625,-0.08990774331378341
2055,-0.6681635016872358,-0.7554098850916684,-0.74638416287954
2059,-0.6501348579540093,-0.7948996613102685,-0.7581069560860714
2080,-0.1813901208901196,-0.605348735460988,-0.4533143327162558
2082,-0.6681635016872358,-0.21045097327498707,-0.40642315989013034
2111,-0.6321062142207827,-0.6369405564358681,-0.6408790240207577
2138,-0.43379113315529094,-0.7396139746042284,-0.6408790240207577
2140,-0.4157624894220644,-0.17096119705638696,-0.21885846858562846
2146,-0.6140775704875562,-0.44738963058658765,-0.40642315989013034
2149,-0.5419629955546501,-0.33681825717450736,-0.3478091938574735
2155,-0.6321062142207827,-0.6922262431419083,-0.6877701968468832
2161,-0.28956198328947874,-0.629042601192148,-0.5119282987489127
2165,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2170,0.07101089137505175,-0.49477736204890777,-0.2774724346182853
2174,-0.3436479144891583,-0.7159201088730683,-0.5939878511946323
2190,-0.36167655822238487,-0.6606344221670282,-0.5588194715750381
2191,-0.6501348579540093,-0.44738963058658765,-0.5588194715750381
2194,-0.36167655822238487,-0.7159201088730683,-0.5939878511946323
2211,-0.27153333955625225,-0.6843282878981882,-0.5470966783685067
2213,-0.36167655822238487,-0.7159201088730683,-0.5939878511946323
2215,-0.6321062142207827,-0.20255301803126705,-0.18369008896603436
2230,-0.3436479144891583,-0.33681825717450736,-0.3595319870640049
2233,-0.5239343518214236,0.4766711329286546,0.27349884608868896
2246,-0.5960489267543296,0.6978138797528152,-0.03129377728112658
2265,-0.6501348579540093,-0.15516528656894693,-0.03129377728112658
2281,-0.6321062142207827,0.28712020707937413,0.20316208684950077
2285,-0.6501348579540093,-0.03669595791314664,-0.3243636074444108
2292,-0.6321062142207827,-0.4157978096117076,-0.5002055055423813
2301,-0.6681635016872358,1.3217523440066967,1.3168274414699808
2312,-0.6681635016872358,-0.10777755510662682,-0.07818495010725206
2320,-0.5960489267543296,0.5951404615844549,0.847915713208726
2332,-0.6501348579540093,0.7688954769462953,0.5431230898389104
2334,-0.6501348579540093,0.32660998329797425,-0.07818495010725206
2343,-0.12730418969044002,-0.3447162124182274,-0.3595319870640049
2364,-0.6681635016872358,1.495507359368537,0.7775789539695378
2366,-0.6501348579540093,-0.3605121229056674,-0.3243636074444108
2368,-0.6501348579540093,-0.1472673313252269,-0.23058126179215985
2375,-0.6681635016872358,0.7925893426774554,0.4376179509801281
2389,-0.6321062142207827,0.0659774602552136,-0.171967295759503
2394,-0.36167655822238487,0.33450793854169425,0.17971650043643805
2398,-0.6321062142207827,-0.597450780217268,-0.617433437607695
2401,-0.6501348579540093,-0.7633078403353885,-0.7581069560860714
2409,-0.4518197768885175,-0.5184712277800678,-0.4767599191293186
2418,-0.5960489267543296,-0.605348735460988,-0.617433437607695
2427,-0.4878770643549705,-0.6606344221670282,-0.617433437607695
2430,-0.5419629955546501,-0.24204279424986713,-0.18369008896603436
2432,-0.6321062142207827,0.05807950501149359,0.3321128121213458
2439,-0.505905708088197,-0.09198164461918677,-0.2071356753790971
2441,-0.5780202830211032,0.626732282559335,0.1914392936429694
2444,-0.6681635016872358,0.24763043086077405,0.17971650043643805
2446,-0.4157624894220644,0.3503038490291343,0.2852216392952204
2453,-0.6140775704875562,0.24763043086077405,-0.2423040549986912
2456,-0.6321062142207827,-0.17096119705638696,-0.48848271233584994
2463,-0.4518197768885175,-0.2262468837624271,-0.16024450255297162
2465,1.080614940435737,-0.05249186840058668,0.3672811917409399
2472,-0.4878770643549705,0.4213854462226145,0.3672811917409399
2476,-0.5780202830211032,-0.8264914822851486,-0.74638416287954
2478,-0.6681635016872358,-0.8501853480163086,-0.7815525424991341
2497,-0.6501348579540093,-0.8422873927725886,-0.7815525424991341
2510,-0.3977338456888379,-0.5105732725363478,-0.5119282987489127
2517,-0.6321062142207827,-0.8264914822851486,-0.7698297492926027
2530,-0.5599916392878767,-0.16306324181266696,-0.30091802103134807
2536,-0.6140775704875562,0.5477527301221348,0.0859341547841871
2539,-0.6321062142207827,-0.5500630487549479,-0.6994929900534146
2542,-0.6681635016872358,-0.2973284809559073,-0.23058126179215985
2545,-0.5419629955546501,-0.597450780217268,-0.5822650579881009
2552,0.21524004124086393,-0.3447162124182274,-0.10163053652031478
2554,-0.5780202830211032,-0.5105732725363478,-0.44159153950972446
2580,-0.5960489267543296,-0.6764303326544682,-0.6877701968468832
2582,-0.6140775704875562,-0.7870017060665485,-0.7346613696730087
2590,-0.5960489267543296,-0.5816548697298279,-0.6291562308142263
2592,-0.5599916392878767,-0.2657366599810272,-0.394700366683599
2597,-0.6321062142207827,-0.3842059886368275,-0.4298687463031931
2605,-0.5599916392878767,-0.18675710754382702,-0.3478091938574735
2609,-0.6681635016872358,-0.4710834963177477,-0.5353738851619754
2611,-0.6140775704875562,-0.3131243914433473,-0.33608640065094214
2617,-0.5960489267543296,-0.18675710754382702,-0.41814595309666175
2626,-0.6140775704875562,-0.6685323774107482,-0.5939878511946323
2635,-0.6681635016872358,-0.7396139746042284,-0.74638416287954
2642,-0.505905708088197,-0.5816548697298279,-0.6643246104338204
2649,-0.6140775704875562,-0.6211446459484281,-0.5822650579881009
2650,-0.6681635016872358,-0.8580833032600287,-0.8049981289121969
2659,-0.5419629955546501,-0.5263691830237879,-0.5822650579881009
2664,-0.4878770643549705,-0.39210394388054753,-0.3243636074444108
2668,-0.6321062142207827,-0.32892030193078736,-0.26574964141175395
2672,-0.6501348579540093,-0.43949167534286765,-0.3478091938574735
2675,-0.505905708088197,-0.33681825717450736,-0.41814595309666175
2678,-0.6321062142207827,-0.43949167534286765,-0.617433437607695
2682,-0.6681635016872358,-0.8422873927725886,-0.7932753357056656
2684,-0.28956198328947874,-0.629042601192148,-0.5353738851619754
2692,-0.6321062142207827,-0.8422873927725886,-0.7698297492926027
2700,-0.6501348579540093,-0.8343894375288686,-0.7815525424991341
2708,-0.6321062142207827,-0.8027976165539885,-0.7698297492926027
2710,-0.6321062142207827,-0.12357346559406686,-0.26574964141175395
2713,-0.5599916392878767,-0.7080221536293483,-0.652601817227289
2715,-0.6501348579540093,-0.7791037508228285,-0.7581069560860714
2718,-0.6501348579540093,-0.6369405564358681,-0.6760474036403518
2725,-0.5419629955546501,-0.43949167534286765,-0.5002055055423813
2727,-0.5419629955546501,-0.4236957648554276,-0.5119282987489127
2751,-0.5780202830211032,-0.5579610039986679,-0.617433437607695
2756,0.05298224764182522,-0.5342671382675078,-0.3126408142378794
2764,-0.6681635016872358,-0.3842059886368275,-0.4298687463031931
2789,-0.6140775704875562,-0.589552824973548,-0.617433437607695
2799,-0.5419629955546501,-0.20255301803126705,0.17971650043643805
2804,-0.4878770643549705,0.24763043086077405,0.03904298195806163
2807,-0.5419629955546501,-0.6685323774107482,-0.6057106444011636
2817,-0.6681635016872358,-0.4236957648554276,-0.5588194715750381
2823,-0.3977338456888379,-0.597450780217268,-0.4767599191293186
2824,-0.5960489267543296,-0.7159201088730683,-0.6643246104338204
2827,-0.3436479144891583,-0.6448385116795882,-0.5470966783685067
2828,-0.4878770643549705,-0.7633078403353885,-0.6877701968468832
2836,-0.4878770643549705,-0.7791037508228285,-0.6877701968468832
2837,-0.5599916392878767,-0.8106955717977086,-0.7346613696730087
2840,-0.6321062142207827,-0.7870017060665485,-0.7112157832599459
2853,-0.4157624894220644,-0.573756914486108,-0.48848271233584994
2860,-0.1813901208901196,-0.4157978096117076,-0.30091802103134807
2863,-0.4878770643549705,-0.4710834963177477,-0.5119282987489127
2866,-0.27153333955625225,-0.24204279424986713,-0.07818495010725206
2870,-0.5599916392878767,-0.39210394388054753,-0.40642315989013034
2879,-0.6140775704875562,-0.20255301803126705,-0.18369008896603436
2890,-0.12730418969044002,-0.597450780217268,-0.4533143327162558
2903,-0.0011036835578543526,0.15285496793613382,0.3086672257082831
2918,-0.5780202830211032,0.7530995664588553,0.17971650043643805
2925,-0.3256192707559318,-0.33681825717450736,-0.23058126179215985
2927,0.01692496017537217,-0.4157978096117076,-0.3243636074444108
2932,-0.37970520195561136,-0.24204279424986713,-0.394700366683599
2944,0.2693259724405435,1.5428950908308572,1.2464906822307926
2947,-0.6501348579540093,-0.6369405564358681,-0.6877701968468832
2956,-0.6501348579540093,-0.32102234668706736,-0.26574964141175395
2959,-0.6681635016872358,0.08967132598637366,0.015597395544998892
2961,-0.0011036835578543526,-0.3605121229056674,-0.23058126179215985
2974,-0.6681635016872358,0.21603860988589396,0.29694443250175173
2978,-0.6140775704875562,0.7215077454839752,1.0120348181001653
2984,-0.505905708088197,-0.178859152300107,-0.4533143327162558
2999,-0.6140775704875562,-0.20255301803126705,-0.11335332972684616
3006,-0.6681635016872358,1.5349971355871372,0.8713612996217888
3008,-0.6681635016872358,0.5003649986598147,0.2266076732625635
3018,-0.6501348579540093,-0.40789985436798754,-0.5822650579881009
3026,-0.6681635016872358,-0.5263691830237879,-0.523651091955444
3033,-0.6501348579540093,-0.03669595791314664,0.17971650043643805
3037,-0.6501348579540093,-0.7633078403353885,-0.6994929900534146
3047,-0.6321062142207827,-0.2262468837624271,-0.26574964141175395
3052,-0.6321062142207827,0.3503038490291343,0.17971650043643805
3076,-0.037160971024307404,-0.573756914486108,-0.3829775734770676
3080,-0.6501348579540093,-0.3447162124182274,-0.5470966783685067
3084,-0.5780202830211032,0.8083852531648954,0.5314002966323791
3085,-0.6501348579540093,0.3582018042728543,0.4493407441866595
3088,-0.5599916392878767,0.1923447441547339,-0.054739363694189316
3104,-0.6681635016872358,0.27132429659193413,0.050765775164593
3107,-0.5960489267543296,-0.7712057955791084,-0.7229385764664773
3136,-0.3075906270227053,-0.16306324181266696,-0.2071356753790971
3142,0.48566969723926184,0.21603860988589396,0.3321128121213458
3146,-0.5599916392878767,0.04228359452405355,0.10937974119724983
3148,-0.6681635016872358,-0.4789814515614677,-0.6057106444011636
3158,-0.37970520195561136,-0.629042601192148,-0.5470966783685067
3169,-0.5239343518214236,-0.6843282878981882,-0.6760474036403518
3194,-0.6681635016872358,-0.5579610039986679,-0.6408790240207577
3200,-0.6140775704875562,-0.5579610039986679,-0.523651091955444
3217,-0.6681635016872358,-0.45528758583030765,-0.40642315989013034
3221,-0.5960489267543296,-0.32102234668706736,-0.6877701968468832
3224,-0.6681635016872358,-0.7317160193605083,-0.6643246104338204
3239,-0.6681635016872358,0.0027938183054534533,-0.26574964141175395
3241,-0.505905708088197,0.4608752224412146,0.2617760528821576
3243,-0.6501348579540093,-0.7554098850916684,-0.7229385764664773
3258,-0.6501348579540093,-0.3447162124182274,-0.44159153950972446
3275,-0.5419629955546501,-0.7475119298479483,-0.6994929900534146
3280,-0.505905708088197,-0.4710834963177477,-0.5470966783685067
3281,-0.5960489267543296,-0.28943052571218725,-0.41814595309666175
3301,-0.5239343518214236,-0.23414483900614713,-0.4298687463031931
3304,-0.6681635016872358,-0.43949167534286765,-0.7229385764664773
3310,-0.2535046958230257,-0.1472673313252269,-0.23058126179215985
3314,-0.6321062142207827,-0.16306324181266696,-0.28919522782481666
5,-0.3977338456888379,1.100609597182536,0.25005325967562625
7,-0.12730418969044002,-0.3526141676619474,-0.2774724346182853
21,1.2068154465683227,1.1795891496197364,1.1761539229916043
31,1.729646114831892,2.8618536165321,1.8209075493508293
46,0.5758129159053944,3.0750984081125408,1.5747288920136706
60,1.9459898396306101,2.372180391421459,1.9498582746226745
72,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
76,1.080614940435737,0.4766711329286546,0.6603510219042241
82,4.542114537215229,3.0750984081125408,3.6496632895697227
85,1.8197893334980246,1.4797114488810972,2.0436406202749255
96,2.036133058296743,1.8035276138736178,1.7622935833181725
98,2.180362208162555,2.5538333620270195,2.7118398330472133
101,1.9459898396306101,2.6012210934893396,2.2312053115794273
103,3.099823038557108,3.0750984081125408,3.344870666199907
108,2.018104414563516,2.301098794227979,1.9733038610357372
113,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
117,3.550539131887771,2.6565067801953797,3.520712564297878
121,0.39552647857312917,2.69599655641398,2.5125523485361803
123,2.631078301493218,2.6644047354390996,2.864236144732121
141,0.9183571468366984,0.11336519171753373,0.4141723645670654
159,1.7476747585651184,0.2950181623230942,0.8361929200021947
167,1.1707581591018696,1.4876094041248171,1.5981744784267333
168,1.7837320460315715,2.9250372584818605,1.5747288920136706
171,1.2969586652344554,0.9110586713332557,1.0589259909262907
189,2.3426200017615937,0.5240588643909747,1.2113223026111983
195,0.14312546630795783,1.2743646125443766,0.6134598490780987
199,0.28735461617377006,-0.43949167534286765,-0.18369008896603436
200,0.12509682257473131,-0.020900047425706603,-0.007848190868063844
218,0.44961240977280875,-0.2973284809559073,-0.043016570487657946
228,-0.3075906270227053,-0.17096119705638696,-0.3595319870640049
233,-0.2535046958230257,-0.3447162124182274,-0.3243636074444108
234,0.05298224764182522,-0.4315937200991476,-0.2540268482052226
236,0.6839847783047536,0.5240588643909747,0.718964987936881
239,-0.2354760520897992,-0.6606344221670282,-0.5119282987489127
250,0.034953603908598696,0.5398547748784148,0.17971650043643805
256,1.2789300215012287,1.7956296586298979,1.293381855056918
262,1.0986435841689637,1.076915731451376,0.9768664384805711
273,0.34144054737344964,0.1844467889110139,0.40244957136053405
287,1.693588827365439,0.9979361790141759,1.1527083365785415
295,1.6755601836322123,1.9377928530168582,1.3402730278830435
299,1.5854169649660796,2.4590578991023793,1.7036796172855158
305,1.495273746299947,0.6662220587779351,1.0940943705458848
308,1.6034456086993063,1.921996942529418,1.422332580328763
311,0.4676410535060353,0.3897936252477344,0.29694443250175173
328,2.0541617020299694,1.463915538393657,1.6919568240789844
331,1.5493596774996266,0.8873648056020956,1.070648784132822
341,1.5673883212328532,0.8399770741397755,1.1292627501654788
350,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
359,1.2789300215012287,1.3770380307127368,0.9534208520675084
371,1.3690732401673613,1.471813493637377,1.7271252036985785
373,1.1166722279021901,1.392833941200177,1.387164200709169
378,0.7560993532376596,0.5319568196346948,0.6720738151107555
391,-0.5239343518214236,-0.10777755510662682,-0.44159153950972446
397,1.2428727340347758,3.0356086318939406,1.645065651252859
401,0.8822998593702454,0.1923447441547339,0.4141723645670654
411,0.8462425719037923,-0.178859152300107,0.1914392936429694
416,0.44961240977280875,0.4134874909788945,0.3672811917409399
421,0.25129732870731697,1.3138543887629766,0.7424105743499437
429,0.9003285031034719,2.419568122883779,1.5747288920136706
433,0.936385790569925,0.7294057007276953,0.8244701267956632
443,1.2248440903015492,2.332690615202859,0.8948068860348515
450,1.729646114831892,2.1984253760596184,1.6333428580463274
456,1.2969586652344554,2.4590578991023793,2.360156036851272
460,1.5133023900331737,2.79077201933862,1.8209075493508293
473,0.8642712156370188,1.890405121554538,1.1878767161981356
484,1.2969586652344554,0.8478750293834956,0.8713612996217888
490,2.631078301493218,3.0750984081125408,4.001347085765664
492,1.7116174710986654,1.811425569117338,1.457500959948357
499,0.01692496017537217,0.04228359452405355,-0.054739363694189316
511,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
515,0.5758129159053944,-0.028798002669426625,0.1562709140233753
544,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
559,1.693588827365439,2.348486525690299,1.7622935833181725
568,0.7921566407041127,0.07387541549893363,0.3438356053278772
574,0.557784272172168,0.8004872979211755,0.6720738151107555
583,1.2789300215012287,1.495507359368537,0.9299752656544455
586,0.6839847783047536,0.9900382237704559,0.7893017471760692
594,1.8738752646977042,2.3958742571526193,2.2312053115794273
601,0.9003285031034719,0.6662220587779351,0.7658561607630064
604,0.4135551223063557,0.4134874909788945,0.27349884608868896
607,0.14312546630795783,-0.005104136938266566,0.06248856837112436
612,0.39552647857312917,-0.09198164461918677,0.09765694799071847
614,0.6479274908383006,1.1479973286448562,0.7775789539695378
621,0.4135551223063557,2.4906497200772595,2.0084722406553315
637,-0.27153333955625225,-0.20255301803126705,-0.2540268482052226
659,-0.05518961475753393,-0.5658589592423879,-0.3829775734770676
661,-0.037160971024307404,-0.17096119705638696,-0.16024450255297162
664,0.48566969723926184,1.424425762175057,0.5665686762519732
674,1.2248440903015492,1.811425569117338,1.0589259909262907
694,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
709,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
711,0.14312546630795783,0.27922225183565413,0.16799370722990667
719,0.21524004124086393,-0.05249186840058668,0.015597395544998892
723,1.3510445964341349,0.6899159245090951,1.0237576113066966
725,1.729646114831892,2.040466271185218,1.7271252036985785
733,3.1539089697567873,2.4432619886149394,3.2628111137541875
757,2.5769923702935387,2.403772212396339,2.6766714534276193
761,1.5673883212328532,1.8035276138736178,1.8209075493508293
762,2.4688205078941796,3.0750984081125408,2.606334694188431
771,2.4147345766945,1.7798337481424578,1.9498582746226745
774,4.199570306283926,2.8223638403135003,3.6144949099501287
779,1.7116174710986654,0.9426504923081358,1.0823715773393534
787,0.5397556284389414,0.24763043086077405,0.3321128121213458
789,-0.469848420621744,0.45297726719749454,0.4845091238062536
791,1.693588827365439,0.9663443580392959,1.1409855433720102
792,1.5133023900331737,2.206323331303339,1.7505707901116412
793,1.3330159527009084,0.8083852531648954,0.8361929200021947
810,0.43158376603958226,0.650426148290495,1.035480404513228
813,1.459216458833494,1.2901605230318165,1.0589259909262907
817,0.43158376603958226,0.20024269939845393,0.17971650043643805
820,1.3330159527009084,0.9663443580392959,0.9299752656544455
856,0.01692496017537217,-0.43949167534286765,-0.2774724346182853
858,0.1791827537744109,0.04228359452405355,-0.01957098407459521
877,-0.12730418969044002,-0.44738963058658765,-0.3126408142378794
886,-0.09124690222398697,-0.13147142083778687,-0.2071356753790971
890,0.28735461617377006,0.3424058937854143,0.1914392936429694
896,1.2248440903015492,0.642528193046775,1.0940943705458848
905,1.495273746299947,2.3958742571526193,2.2077597251663645
912,0.21524004124086393,0.38189567000401436,0.2266076732625635
916,1.1166722279021901,0.650426148290495,0.8830840928283201
918,0.5397556284389414,2.4590578991023793,1.0823715773393534
920,-0.1092755459572135,0.31871202805425425,0.16799370722990667
925,-0.037160971024307404,-0.12357346559406686,-0.14852170934644027
928,1.6214742524325327,1.463915538393657,1.3988869939157003
931,1.9820471270970632,0.642528193046775,1.1292627501654788
933,-0.6140775704875562,1.6297725985117775,1.3519958210895748
936,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
940,1.6395028961657592,0.8952627608458157,1.1527083365785415
947,0.7560993532376596,1.3849359859564567,0.8244701267956632
966,1.1166722279021901,0.6741200140216551,0.8830840928283201
969,0.5397556284389414,0.4292834014663345,0.6720738151107555
972,0.8642712156370188,0.3424058937854143,0.5782914694585045
973,0.8462425719037923,0.32660998329797425,0.6017370558715673
980,1.2609013777680023,0.32660998329797425,0.6837966083172868
984,1.2068154465683227,0.8557729846272155,0.8948068860348515
988,1.1707581591018696,0.6030384168281749,0.7658561607630064
1002,1.801760689764798,1.1479973286448562,1.199599509404667
1029,0.5758129159053944,1.0058341342578958,0.9885892316871024
1031,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1033,-0.09124690222398697,0.4134874909788945,0.10937974119724983
1034,1.5854169649660796,1.6692623747303776,1.7857391697312353
1039,0.8282139281705658,2.63281291446422,1.0589259909262907
1041,1.0625862967025106,0.9268545818206957,0.6837966083172868
1043,0.557784272172168,0.04228359452405355,0.2266076732625635
1047,1.7476747585651184,0.9347525370644157,1.1761539229916043
1059,-0.3436479144891583,-0.2973284809559073,-0.44159153950972446
1070,0.12509682257473131,0.5319568196346948,0.3790039849474713
1073,0.8101852844373393,0.6820179692653752,0.5782914694585045
1076,-0.3256192707559318,0.43718135671005454,0.5900142626650359
1082,0.9904717217696045,0.3424058937854143,0.6603510219042241
1084,1.387101883900588,2.5380374515395796,1.9967494474488
1097,0.39552647857312917,1.7166501061926978,1.0003120248936337
1102,0.44961240977280875,0.1844467889110139,0.2617760528821576
1103,1.5854169649660796,1.2980584782755367,1.7388479969051098
1112,0.5036983409724883,1.866711255823378,1.0237576113066966
1113,0.9544144343031514,2.63281291446422,1.8677987221769548
1122,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1132,1.3690732401673613,1.7245480614364177,1.035480404513228
1133,1.729646114831892,2.2853028837405387,1.422332580328763
1139,1.6395028961657592,1.1400993734011362,1.3637186142961062
1147,0.6479274908383006,1.850915345335938,1.2816590618503867
1154,0.5758129159053944,3.0750984081125408,1.774016376524704
1166,-0.19941876462334612,-0.1472673313252269,-0.12507612293337753
1168,0.3234119036402231,1.037425955232776,0.7424105743499437
1170,-0.5780202830211032,-0.3526141676619474,-0.394700366683599
1180,-0.1813901208901196,-0.03669595791314664,-0.18369008896603436
1190,0.5036983409724883,-0.020900047425706603,0.17971650043643805
