,C1,C2,C3
2670,-0.46570860511904305,-0.10010234753400107,0.07344964374920857
2674,0.454952810801736,-0.017890376598453404,-0.028510836043643004
2688,-1.0976545800133364,-0.00027391034180720877,0.044738787790675055
2691,-0.3967074868421294,0.2048168322626948,0.02171150000675151
2699,0.5618162052429226,0.40871651117292773,0.05638974161355853
2703,-0.6252960365084035,0.22441619768706744,0.003932807458303448
2705,0.13389044837615982,0.19661044664102237,-0.0815823132453844
2707,-0.3952436178166948,0.22783526049788327,-0.03500207778228474
2712,-0.061118786638543796,0.08625350449285024,-0.010632312324604617
2719,0.38516452836498666,0.5774053603493325,0.03605541976217053
2721,0.14263813817077264,0.04403209987950527,0.022447995379315286
2723,0.3359960476422403,0.01888168930114956,-0.0373823148363527
2739,0.5260860977262828,0.3738496486535655,0.19596475012872897
2742,-0.06490499632421946,-0.22715031910121972,0.13847005621530958
2750,0.01536481931731426,-0.22760387702707263,0.16678933965082243
2754,0.5994460142163118,0.5482108223953976,0.004201240628448894
2766,-0.8447301658992026,0.2902684637813316,0.0007301494032123162
2768,-0.5733591637200653,0.37350568143909957,0.0013771781553634775
2786,-0.7584549248319823,-0.24783115750847437,-0.00895257725439012
2788,-0.360805831530318,0.36524592004903145,0.018051402725101445
2793,-1.2035488744202572,0.1094172227922386,0.007165597253904061
2798,-0.3521200525493465,0.13027650949057445,-0.08135728049135281
2800,0.4599348979639675,0.04564956230594189,0.021157770601555447
2808,0.7762570370795252,0.8349930169855208,-0.012898229196772401
2822,-0.5225450472026769,0.2991814028664938,0.026311587728688596
2844,-0.4478346055814792,0.13655432564956166,0.10902830810673143
2847,-0.2982225589085468,0.24062461343095515,0.05638590888701596
2865,-1.0256048763120582,-0.16181542341595223,-0.16512856991726452
2875,-1.0720910206436614,0.03385734296475937,0.0010803837406850923
2882,0.8485392079716874,0.6556449006635908,-0.033938364519943594
2893,-1.0333103448667988,0.05378329723667902,0.004429522639844115
2896,-0.7989918648029464,0.09615978405866082,-0.04680099121062332
2902,-0.3748814195723121,0.11208425195998534,0.0067190727377940814
2907,0.10030742681185384,0.009731236489648994,0.09335872034511324
2920,0.2222200385547425,-0.3239860922147654,0.0718307223202842
2924,-0.6588323233227494,-0.2274428071029104,-0.24261591208989244
2929,-0.5624166618052298,0.02969508471866601,-0.13018956059339715
2936,-0.36143381881009873,-0.3714474349458448,-0.058499523308100425
2939,0.3425357320888071,0.16168451868640302,-0.021630342438228308
2943,-0.2200839204967172,0.3791101023614784,-0.040981856902394274
2946,-1.2406013965355418,0.0685564919564523,-0.04471194534871459
2951,-0.5267680807375965,-0.32159133350719477,-0.11921280974040015
2953,-0.003628229578463574,-0.37083879481135507,-0.10496901289016085
2962,-0.19095812373509202,0.09770744628642823,0.0144485780927884
2964,0.6214754467265601,0.5548938658083927,-0.05551832370617993
2966,-0.5826729299808177,-0.12821826299731973,0.024234935338615874
2969,-0.37606509523897386,0.03203931815010672,-0.01870319953718888
2976,-0.39767089712780146,0.4368741137045846,0.01176774720640722
2981,-0.2536689248968814,-0.2592888924132934,-0.16709418469170856
2987,-0.9890799320511307,0.19271160932964324,0.02090530520410688
2996,0.0006388232116094375,-0.10612147848848996,0.0332620391898658
3002,-0.466953200181417,-0.036778452829120324,-0.004884939677022416
3007,-0.20034871811418617,-0.24757436885959658,0.07471504827438863
3017,1.0250531373355691,0.7867670092923397,-0.029107640821455703
3024,-0.47408336471391144,-0.1740659364132035,-0.24044625208745407
3029,-0.4368940865025017,-0.6587760556942702,-0.32359179202184113
3030,-0.44344299850517527,0.20560961035512715,-0.06111242526037738
3043,-0.961836936605696,0.01936809608754928,0.049154889209538984
3056,-0.463249508362677,-0.3352878022919725,-0.15396222953867514
3057,-0.883246557039922,0.2263893047103569,0.005566184589629841
3071,-0.12488573492697677,0.13082987730104792,-0.07438909076150212
3087,0.062396433061762666,-0.29849646146983017,0.0771563907043362
3091,-0.04444536290820052,0.030178652330470276,-0.06068157678237486
3097,0.03820771278928647,0.17674166124873947,-0.07183877294649191
3102,-0.530505572837454,-0.44845516711647077,-0.0905468329593676
3110,-0.6082374807684217,-0.3881094086155854,-0.08263334130130012
3119,0.13861946129421315,-0.2515651204667798,-0.017276858465538877
3122,-0.06194444941016176,0.018499828129586306,-0.005072466972048724
